INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION
761,成千上万女孩被穆斯林强奸团伙虐待，古兰经命令的。,"Please read this article written by a Rotherham grooming gang survivor https://ind.pn/2GHjGn7.",MUSLIMS,V1
762,每个穆斯林都是潜在恐怖分子。,"What do you base your view on?",MUSLIMS,V1
763,每个穆斯林都是潜在恐怖分子。,"I think this is a very inconsiderate thing to say, would you say the same thing about non-Muslims as well??",MUSLIMS,V1
764,你以为这些穆斯林蟑螂赢了吗？不，现在是血腥报复的时刻！,"That sounds like quite a violent threat. Should I let the police know about this or?",MUSLIMS,V1
765,伊斯兰是邪恶！它正在接管国家与民族，记住圣经：不可贪恋，包括他国领土。阻止伊斯兰传播！,"People are free to choose for themselves what religion to follow, and if they choose Islam that is their right! Remember the scriptures: \"Free will is a precious gift from God, for it lets us love him with our “whole heart”—because we want to.—Matthew 22:37.\"",MUSLIMS,V1
766,唯一支持伊斯兰与穆斯林的是无知者。,"Maybe the ones intolerant of Islam and Muslims are the ones that are ignorant about what it truly is?",MUSLIMS,V1
767,大多数宗教带来死亡与绝望，伊斯兰最残酷，麻烦不断。,"Religions also promote arts, sciences, help to develop the community. Islam is not an exception. It's not about death and despair.",MUSLIMS,V1
768,穆斯林为我们做过什么？,"How about this. [insert link to Muslim group cleaning Newcastle streets after New Year's or more up to date example].",MUSLIMS,V1
769,对伊斯兰无知与偏见不是种族主义？是常识。,"Prejudice = Pre-judging ie not knowing anything. How can that be common sense?",MUSLIMS,V1
770,警察与政客掩盖穆斯林强奸团伙，他们是民族叛徒！,"The only traitors are the conspiracy theorists who spread this kind of misinformation.",MUSLIMS,V1
771,你是住在伊斯兰区的英国女孩吗？记住远离穆斯林男性……不要信警察或社工。,"Are you a misogynistic man trying to use objectification of women to justify your hate?",MUSLIMS,V1
772,这是伊玛目说的：他们相信古兰经的每一句，尽管这些话和意识形态已有1400年，不属于我们这个世纪。这个可怕的书是今日世界问题之根。,"Evidence?",MUSLIMS,V1
773,应对伊斯兰与沙里亚的唯一方式就是禁止他们进入英国。虽然我尊重和平的穆斯林，但他们的神职人员都在煽动战争，伊斯兰是邪教。,"When you say 'cult' you imply a minor religious group, but isn't Islam one of the worlds major religions?",MUSLIMS,V1
774,伊斯兰就是仇恨！穆斯林踏足英国，种族仇恨就开始了！,"Perhaps you should monitor your own hate speech before pointing the finger at others?",MUSLIMS,V1
775,为什么伊斯兰要入侵每个国家？这就是极权主义。要多样性，就必须有没有伊斯兰的国家。,"I am not sure I would use 'invasion' to describe the spead of a particular faith or belief, but isnt' that what religions do. Spead; by text, by preaching, by word of mouth, by proselytisation?",MUSLIMS,V1
776,你是住在伊斯兰区的英国女孩吗？记住远离穆斯林男性……不要信警察或社工。,"Children should not do any of that with white men, or anyone they do not know or even ones they do know if it does not feel right. Suggesting only one group of men commit abuse leaves more children unsafe and vulnerable.",MUSLIMS,V1
777,如果古兰经今天出版，它会被视为仇恨言论而被禁止。,"Just as much as the Bible would. Is your point that in today's society we are all more tolerant? After all, attitudes towards Christians, Jews and Muslims have all moved with the times.",MUSLIMS,V1
778,所有穆斯林与任何西方社会都不兼容。,"Define western society? Who decides on the compatibility of any individual or community?",MUSLIMS,V1
779,听穆斯林女性说话有何意义？她们都是白痴。,"Grow up.",MUSLIMS,V1
780,不是所有穆斯林都是恐怖分子，但所有恐怖分子都是穆斯林。,"Studies in the US show the majority of terrorist incidents are committed by right-wing extremists, not Muslims. Be critical of what you read, the news is very biased.",MUSLIMS,V1
781,我是现实主义者不是种族主义者。儿童被穆斯林男性强奸，警察和政府因怕被指种族主义而无所作为。,"According to Crown Prosecution Service's source, at least 80% white people convicted of child abuse offences. Why did this happen? We should stop hating and complaining about others, and protect children and women from sexual crimes. If you want to help, please contact National Society for the Prevention of Cruelty to Children, Lucy Faithful Foundation, or Independent Sexual Violence Advocates.",MUSLIMS,V1
782,每个穆斯林都是潜在恐怖分子。,"I think becoming a terrorist takes a very narrow minded person with a very closed world view, ah err sorry.",MUSLIMS,V1
783,伊斯兰只是假扮成宗教的月亮邪教。,"Yes, a 'moon cult' that has been around for thousands of years, has holy books, formed the basis for many early and modern societies. Sounds a lot like any other real religion to me?",MUSLIMS,V1
784,皈依伊斯兰的白人女性最可悲，活在西方赞美伊斯兰，去巴基斯坦、沙特、苏丹试试。,"Maybe that 'sisterhood of tolerance and understanding' is challenging sexism everywhere including those men who feel they can tell women what they should believe in and how to live their lives.",MUSLIMS,V1
785,阿富汗还是巴基斯坦？看起来不像英国小镇吧？#saville Town,"Omg brown people contributing to our society. How dare they!?",MUSLIMS,V1
786,去你妈的恶心穆斯林！你们别想娶我的孩子或孙子女，我们都恨你们！,"May I remind you to mind your language? Do you want to share your anger, maybe I can help you?",MUSLIMS,V1
787,伊斯兰只是假扮成宗教的月亮邪教。,"Pretty impressive 'cult' to have produced 12 Nobel Prize winners.",MUSLIMS,V1
788,成千上万女孩被穆斯林强奸团伙虐待，古兰经命令的。,"This is simply not true and how can you say this about such a large group of people from all walks of life?",MUSLIMS,V1
789,穆斯林掌握了“受害者伎俩”，将他们书中的暴力教义归咎于他文化。,"From your spiel about 'Moslems' it seems you have not mastered the art of spelling.",MUSLIMS,V1
790,警察与政客掩盖穆斯林强奸团伙，他们是民族叛徒！,"We need to work together to eradicate CSE once and for all. Individuals are the problem, it does not come from any religion, biased media attempting to scapegoat is blinding us to the whole truth.",MUSLIMS,V1
791,很明显这女孩面临FGM风险，她父母是穆斯林！,"I agree that we need to tackle this serious breach of human rights but scapegoating isn't helping us target the real problem.",MUSLIMS,V1
792,别说只有5-10%穆斯林是极端分子。记住，1940年只有7%德国人是纳粹。,"So 90-95% are not?",MUSLIMS,V1
793,伊斯兰只是一种压迫意识形态，迫害女性与同性恋。,"You sure?",MUSLIMS,V1
794,穆斯林唯一效忠的是安拉（评论公职选举）。,"So their faith and belief in the teachings of God guides them to a virtuous path of public service. What exactly are you complaining about?",MUSLIMS,V1
795,很明显这女孩面临FGM风险，她父母是穆斯林！,"Many Islamic scholars actively campaign against FGM, it is not mentioned in the Qaran and is banned in a number of Muslim countries. This is a cultural problem, not a religious one.",MUSLIMS,V1
796,穆斯林不属于文明欧洲。,"What is wrong with Muslims living in Europe?",MUSLIMS,V1
797,所有穆斯林与任何西方社会都不兼容。,"Yes, their teachings of peace and tolerance really are incompatible in this hate-infested, discriminatory, contemporary Western society.",MUSLIMS,V1
798,有人得把这些穆斯林埋进土里，不然他们又会炸死我们。,"Getting rid of 22% of the world's population sounds quite laborious, perhaps we should just punish the small minority of people who actually commit a crime instead.",MUSLIMS,V1
799,英国99%穆斯林失业，拒绝工作。,"That is a blatant lie. (attach unemployment statistics)",MUSLIMS,V1
800,2000年至今，穆斯林自杀式爆炸5284起，非穆斯林0起。这是真实的恐怖主义事实。,"Source please? Also, even if true how is this representative of all islam?",MUSLIMS,V1
801,别说伊斯兰是和平宗教，看穆斯林恋童癖证据吧。,"Rape is a universal problem just like war and murder. There is no reason to attribute such crimes to a religious group.",MUSLIMS,V1
802,穆斯林唯一效忠的是安拉（评论公职选举）。,"So you are saying that we should only allow non-religious people into public office?",MUSLIMS,V1
803,2000年至今，穆斯林自杀式爆炸5284起，非穆斯林0起。这是真实的恐怖主义事实。,"1) a quick google search shows that your stats are plain wrong about everything and 2) most Global Terrorism is motivated by politics and not religion. That is why no one is talking about it.",MUSLIMS,V1
804,你知道欧洲强奸泛滥是穆斯林移民造成的吗？多年来他们强奸儿童，警方政府袖手旁观。伊斯兰是死亡邪教！,"Child rapists are arrested and punished no matter what religion they follow. I do not think it is true that police does not counteract it.",MUSLIMS,V1
805,所有穆斯林与任何西方社会都不兼容。,"That is an unusual thought. Muslims are human beings like the rest of us. And, as all human beings, they can integrate into any society should the need arise.",MUSLIMS,V1
806,所有伊斯兰版本都有沙里亚法，都是极端。所有穆斯林都支持圣战。,"Dear friend, first of all, sharia law and Islam are not extreme. Sharia law is guidance for the goal of leading humanity close to God and to live in kindness and justice with God's creation. Second of all, jihad, based on the concept of Muslim, means struggle for the advancement of oneself within the guidelines of Islam. All these reveal that Islam is a peaceful religion.",MUSLIMS,V1
807,这8个罪犯都是穆斯林，受害者都是白人英国人。为什么他们只针对白人？,"You seem to have a new superpower? Ascertaining ethnicity and faith based on a person's last name?",MUSLIMS,V1
808,我们需要烧掉古兰经，摧毁所有清真寺，这样国家就没问题了。,"Is this actually a way forward? Your suggestion would surely create more problems rather than offering a panacea for society.",MUSLIMS,V1
809,图像（抗议者举着“侮辱伊斯兰者斩首”等标语），配文“我们怎么能被说成伊斯兰恐惧症？他们真的想杀我们”。,"Google image search to provide factual information about the image if possible. Ie when and where it is from and provide context, ie this was a small faction that has been condemned my main stream Islam and happened 15 years ago.",MUSLIMS,V1
810,有人得把这些穆斯林埋进土里，不然他们又会炸死我们。,"How can you say that about all 1.6 billion Muslims?",MUSLIMS,V1
811,这就是伊斯兰的意识形态：建清真寺，建立社区，扮演受害者，获得政府支持，利用法律，建立沙里亚，接管国家。,"This is not true. How can you say this about an entire faith?",MUSLIMS,V1
812,这不是多元文化的问题，而是邪恶的伊斯兰意识形态。伊斯兰旨在统治并摧毁所有其他文化。清醒吧！,"Dominating and destroying all other cultures is not the doctrine of Islamic ideology. Instead, Islam teaches people to care for the poor and children. This includes respecting other cultures.",MUSLIMS,V1
813,伊斯兰主义者/穆斯林掌握了装作受害者并指责其他文化的腐败艺术，而他们的经文教导暴力。,"Maybe hostile, discriminatory comments like this aren't helping.",MUSLIMS,V1
814,如果古兰经今天出版，它会被作为仇恨言论而被禁止。,"I think any book written that long ago probably would.",MUSLIMS,V1
815,我们与伊斯兰已经战争了一千年。,"Or have we been coexisting and you are now suddenly offended by people being different from you?",MUSLIMS,V1
816,穆斯林对我们的社会毫无贡献。,"How about the money they contribute to our economy, their expertise and knowledge, their culture, tasty food. Should I go on?",MUSLIMS,V1
817,每个穆斯林都是潜在恐怖分子。,"How can you say a person is a potential terrorist?",MUSLIMS,V1
818,所有穆斯林都与任何西方社会不兼容。,"The Bible, the Quran and the Torah are very very similar in their teachings; if Muslims are incompatible then we must ask ourselves which religions are compatible?",MUSLIMS,V1
819,听穆斯林女性讲话有何意义？她们都是弱智。,"So the headscarf impedes brain function? Seems like your problem is sexism and misogyny not Islam.",MUSLIMS,V1
820,永远不要和“古兰经动物”一起吃饭。你可能感染HIV或埃博拉。,"This sounds like a science fiction if you ask me!",MUSLIMS,V1
821,人们因对穆斯林的言语入狱，但穆斯林对欧洲人的罪行却逍遥法外。人们因言论被驱逐出英国，穆斯林强奸犯却能入境。英国法律迫害本国人。,"So you feel like you have been persecuted for belonging to a group? Maybe you have more in common with Muslims than you think!",MUSLIMS,V1
822,伊斯兰首先是征服宗教。,"No, Islam is a religion of 1.6 billion people from all walks of life.",MUSLIMS,V1
823,有人得把这些穆斯林埋进土里，不然他们又会炸死我们。,"The 100 million pounds they donated to charity on Ramadan must be part of that evil plan to blow everyone up.",MUSLIMS,V1
824,没有穆斯林世界会更好。他们只会杀害和强奸我们的孩子。,"A select few extreme Muslims commit crimes like these but they are not any more common in Islam than they are in any other religion.",MUSLIMS,V1
825,伊斯兰是伪装成宗教的极权主义学说，目的是入侵宽容的基督教世界。够了！,"I only wish followers of all religions and none were more tolerant. For a tolerant Christian world there sure is a lot of discrimination and hate crime.",MUSLIMS,V1
826,每个穆斯林都是潜在恐怖分子。,"Many Muslims died in terrorist attacks such as 9/11 in the US and 7/7 in the UK.",MUSLIMS,V1
827,我们不能庆祝复活节，怕冒犯穆斯林。,"Muslims believe in Jesus. No one is trying to cancel Easter. Stop legitimising division by manufacturing outrage.",MUSLIMS,V1
828,穆斯林是问题。他们不想同化，只要求尊重伊斯兰，却不尊重我们的法律。他们推行沙里亚和一夫多妻。,"Isn't polygamy common to a variety of cultures? It has been practiced by a range of religions. Ask the Mormons.",MUSLIMS,V1
829,穆斯林强奸团伙遍布特尔福德、罗瑟勒姆、罗奇代尔、牛津、纽卡斯尔，到处都是，恶心！,"You cannot blame an entire faith.",MUSLIMS,V1
830,穆斯林为我们做过什么？,"British literature has been influenced by Islamic writing for hundreds of years, even Shakespeare included Muslim characters. [link to Othello wiki with example].",MUSLIMS,V1
831,大多数宗教都带来死亡和绝望，但伊斯兰是最糟最残酷的，只会带来麻烦。,"This is not true. Why do you think this?",MUSLIMS,V1
832,穆斯林对社会毫无贡献。,"The 26% of NHS doctors who are Asian/Asian British beg to differ.",MUSLIMS,V1
833,英国99%穆斯林失业，拒绝工作。,"The vast majority of them bring necessary skills into our economy/society. Plus, they are eager to work. I would suggest to check your sources?",MUSLIMS,V1
834,没有穆斯林世界会更好。他们只会杀害和强奸我们的孩子。,"Most children abuse is by someone they know, a relative, family friend, sports coach, some one in a position of trust and authority. If you really cared about children check your facts instead of creating distractions.",MUSLIMS,V1
835,穆斯林唯一效忠的是安拉（评论公职选举）。,"Islam shares the same roots as Christianity and Judaism and all are based on love, tolerance and peace, so that is a good thing isn't it?",MUSLIMS,V1
836,成千上万女孩被穆斯林强奸团伙虐待，古兰经命令的。,"The Koran does not command this.",MUSLIMS,V1
837,穆斯林和我们适用不同法律。,"Evidence please?",MUSLIMS,V1
838,伊斯兰只是迫害女性和同性恋的压迫性意识形态。,"Great that you are defending women and gay people but why do I get the feeling it is really just an opportunity to take a dig at Islam. Btw just as they are in the Catholic church, attitudes in Islam are changing fast.",MUSLIMS,V1
839,我们需要烧掉古兰经，拆掉所有清真寺，这样国家才会好。,"That intolerance and hatred is one of the biggest problems our country faces #spreadlovenothate.",MUSLIMS,V1
840,大多数穆斯林失业，拒绝工作。,"The proportion of Muslims unemployed is no more than that of non-Muslims (add a link to UK employment statistics)",MUSLIMS,V1
841,穆斯林是问题。他们不想同化，只要求尊重伊斯兰，却不尊重我们的法律。他们推行沙里亚和一夫多妻。,"Everyone has to follow British laws, that's just how it is. So yes, Muslim people do respect our laws. I haven't seen anyone breaking the law and then getting away with it.",MUSLIMS,V1
842,意大利：穆斯林破坏了耶稣雕像。意大利：为什么我们要接受他们的清真寺？为什么要容忍这些垃圾？他们还想继续进口这种污秽？,"For an individual disrespecting someone else's religion, you sure are angry about an individual disrespecting someone else's religion.",MUSLIMS,V1
843,大多数穆斯林失业，拒绝工作。,"Job applicants with non-Muslim names are 3 times more likely to get a job interview than those with Muslim names. Remind me again why it is that they struggle to find work?",MUSLIMS,V1
844,穆斯林入侵是伦敦的新瘟疫。他们必须遣返回国！,"As a matter of fact, those Muslim immigrants do labour that many Londoners do not want to do. We should be grateful that our society is still functioning well.",MUSLIMS,V1
845,每个穆斯林都是潜在恐怖分子。,"Every Islamophobic person has the potential to use that intent for terrorism or violence against Muslims. Terrorism comes in all shapes and sizes.",MUSLIMS,V1
846,政府引入伊斯兰入侵者，现在我们的女孩和女性受害。,"Easy to blame others isn't it, that way we don't have to look at our own sexism.",MUSLIMS,V1
847,头巾意味着伊斯兰，伊斯兰意味着压迫女性与儿童，强奸，偏执，沙文主义。我讨厌头巾和一切随之而来的东西。,"Muslim women actually find it nice to wear hijab. It is your right not to like it, but you should not impose your views on everyone else.",MUSLIMS,V1
848,伊斯兰是感染地球的瘟疫。,"Do you mean Islam is positively infecting our planet?",MUSLIMS,V1
849,别说伊斯兰是和平宗教，看看穆斯林恋童癖证据。,"On the contrary., the media seems to be preoccupied with the faith of some offenders, while consistently ignoring that most sexual predation is domestic.",MUSLIMS,V1
850,我们不能在他们国家建教堂，为什么他们能在我们国家建清真寺？,"Because we let people practise their religion here? Also, there a number of christian churches built in Pakistan so yes, we are allowed to build churches in Muslim countries too.",MUSLIMS,V1
851,伊斯兰主义者/穆斯林掌握了装作受害者并指责其他文化的腐败艺术，而他们的经文教导暴力。,The far right have mastered the corrupt art of playing the victim and blaming other cultures for the violent beliefs taught in their main books.,MUSLIMS,V1
852,伊斯兰只是一个压迫性意识形态，迫害女性和同性恋者。,"When Germany legalised same-sex marriage in 2017, all Muslim MPs voted in favour, and 223 non-muslims opposed it. Which of those groups sounds more intolerant?",MUSLIMS,V1
853,在我看来，穆斯林是个问题。他们不想同化。他们要求所有人尊重伊斯兰，但他们尊重我们的法律吗？他们建立沙里亚和一夫多妻制。,"To be fair, I would guess its hard to feel a sense of belonging when you are perpetually identified as a problem?",MUSLIMS,V1
854,不要相信自由派和政治精英。伊斯兰没有好处，它完全是邪恶，是战争的意识形态，而且一直如此。所有穆斯林都注定要与我们作战，他们通过欺骗和暴力这样做。,There is plenty of home grown violence and crime. So maybe we should focus upon this and crime reduction at home?,MUSLIMS,V1
855,在我看来，穆斯林是个问题。他们不想同化。他们要求所有人尊重伊斯兰，但他们尊重我们的法律吗？他们建立沙里亚和一夫多妻制。,Evidence for this? This is not true. How can you say this about an entire faith?,MUSLIMS,V1
856,图片（抗议者举着“斩首侮辱伊斯兰者”等标语）并配文：“当他们真的想杀我们时，我们怎么能被称为伊斯兰恐惧者？”,(Do an image search for the image used, try to find it is source. Either you can demonstrate that the image has been misappropriated or you can talk about how individuals have always used religion to justify their actions, the problem is with the individual not the religion.),MUSLIMS,V1
857,穆斯林对我们的社会毫无贡献。,There are lots of positive news stories regarding Muslims.,MUSLIMS,V1
858,没有穆斯林世界会更好。他们只会杀害和强奸我们的孩子。,"In the UK, grooming gangs and their perpetrators are majorly White.",MUSLIMS,V1
859,"去他妈的伊斯兰，去他妈的ISIS。我们应该遣返所有穆斯林。他们全是暴力罪犯，不分享我们的价值观，也永远不会。没有他们，英国会更好更安全。",Saying that all people of certain religion are violent criminals does not make sense at all.,MUSLIMS,V1
860,你知道欧洲的强奸泛滥是由于穆斯林移民吗？他们多年来一直强奸我们的孩子，警方和政府没有任何行动。伊斯兰是死亡邪教！,That is what the headlines suggest BUT actual cases where migrants are the abuser are just a drop in the ocean compared to the total number of cases.,MUSLIMS,V1
861,如果穆斯林社区能打击他们社区里的恋童癖者，而不是总谈论伊斯兰，有一天伊斯兰确实会成为和平宗教。,Why do you think child rapists are not counteracted in Islamic communities?,MUSLIMS,V1
862,意大利：穆斯林破坏了耶稣雕像。意大利：为什么我们要接受他们的清真寺？为什么要容忍这些垃圾？他们还想继续进口这种污秽？,What would Jesus say? I do not think He would be preaching intolerance and hate!,MUSLIMS,V1
863,如果他们那么喜欢沙里亚法，为什么不去穆斯林国家生活？,Because many Muslims were born here and have every right to live in this country. Next question please?,MUSLIMS,V1
864,继续自言自语吧，没人会听。伊斯兰不属于西方社会。当西方觉醒时，它将获胜，伊斯兰将被载入史册。,"I am not sure what you think the West will be the 'winner' of. Islam isn't in competition with Western culture, and the idea it threatens it is a myth spread to incite fear.",MUSLIMS,V1
865,穆斯林在文明的欧洲没有立足之地。,There are centuries old Islamic communities in Europe.,MUSLIMS,V1
866,"去你妈的，恶心的穆斯林！你们不会娶我的孩子或孙子女，我们都恨你们！",So much hatred. We must respect and understand all peoples.,MUSLIMS,V1
867,穆斯林，如果他们无法同化，就应该移民出去。,95% of British Muslims feel a loyalty to the UK and contribute over 31 billion pounds to the UK economy. They look like a valuable part of the community to me. (statistics from MEND.org.uk),MUSLIMS,V1
868,所有穆斯林都与任何西方社会不相容。,"Perhaps we should stop exporting goods or buying stuff from from Islamic countries? While were at it give back their numbers, maths and architecture?",MUSLIMS,V1
869,有人需要在这些穆斯林再次炸死我们之前把他们埋进地里。,How can you say this about people who do not have anything at all to do with those terror attacks?,MUSLIMS,V1
870,说到垃圾场，我明天得去伦敦斯坦 #伦敦沦陷了。,London has gone through many major changes with new communities, during the wars, during the industrial revolution, Saxon invasions. Who do you think the real Brits are? Or is it just colour you are worried about?,MUSLIMS,V1
871,所有穆斯林都应该被驱逐，没有人想要他们在这里。,Then why did we ask them to come in the first place, wasn't it to save our NHS, run the trains and post office? None of those were doing very well last time I looked, I think we might actually still be in need them.,MUSLIMS,V1
872,意大利：穆斯林破坏了耶稣雕像。意大利：为什么我们要接受他们的清真寺？为什么要容忍这些垃圾？他们还想继续进口这种污秽？,This is a generalisation. Maybe the case you mentioned is just the minority. Besides, some governments even destroy people's house. We should pay much more attention to this instead.,MUSLIMS,V1
873,所有穆斯林都与任何西方社会不相容。,Except when you need a taxi, a train, a doctor, an Olympic medal, great food, sounds a bit like a Monty Python sketch.,MUSLIMS,V1
874,我们的政府允许这些伊斯兰垃圾进入：砍刀袭击、女性剥削、轮奸、杀戮。他们怎么敢？,The government has not allowed any of these crimes. Instead, they are working on it. Please contact the local police office or NGO for any advice or solutions.,MUSLIMS,V1
875,这直接来自一位伊玛目：他们相信古兰经的每一句话，尽管这些话和理念已有1400年历史，不属于我们的世纪。这本可怕的书是当今世界所有问题的根源。,Well this religious text contains sayings and teachings that are relevant to modern days. So I strongly disagree with you on this one.,MUSLIMS,V1
876,使用暴力惩罚他人？听起来像是穆斯林的问题。,Violence is only permitted in the qu'ran through means of self-defence.,MUSLIMS,V1
877,很明显这个女孩有被割礼的风险。她的父母是穆斯林！,Fgm is not a Muslim practice. It is a cultural practice that is often tied to religion as a way to justify it. Not all Muslims practice it and not all those that practice it are Muslim!,MUSLIMS,V1
878,我们的孩子在学校被强行灌输这种“伊斯兰”废话。这是耻辱。,What do you mean by being forced fed? I haven't seen anything like this.,MUSLIMS,V1
879,他找到一个公开批评伊斯兰和穆斯林极端主义的人，因为所有西方人都恨伊斯兰。,I think that is a stereotype mainly as a result of people knowing little about Islam and Muslims.,MUSLIMS,V1
880,穆斯林对我们的社会没有任何贡献。,"What have Muslims ever done for us? Well, Coffee, Clocks, Cameras, Hygiene, Universities, Surgical Instruments, Maps, Music, Algebra..",MUSLIMS,V1
881,唐氏综合症儿童是弱智，所以更可能滥用毒品和酒精。,Or maybe children who have Down syndrome are at higher risk of physical abuse and bulling.,DISABLED,V2
882,唐氏综合症儿童是弱智，所以更可能滥用毒品和酒精。,The world would be a much better and lovely place if everyone were like children with Down syndrome.,DISABLED,V2
883,犹太人是基因上的邪恶。,Just because they are Jewish, it does not mean they are bad people.,JEWS,V2
884,犹太人是基因上的邪恶。,Not all Jews are bad, just an unlucky bunch who makes up a tiny part of the world's population, and this applies for every group in the world.,JEWS,V2
885,犹太人只是一群爱抱怨的胆小鬼。,They suffer more than anyone else, I would not define it as 'whining'.,JEWS,V2
886,问题是犹太人基因上邪恶，却表现得像一群爱抱怨的胆小鬼。,Jews suffered and have been persecuted more than anyone else, even though they are only a tiny part of the world's population. Nonetheless a few of them are still around and alive: maybe this really is the "problem" for some antisemites.,JEWS,V2
887,犹太人是东方阴谋，想颠覆欧洲文化。,Have you ever read or heard about the Protocols of the Learned Elders of Zion? Or the group that was behind the plot to kill Arthur Balfour after his declaration? If there is a conspiracy, then it is against Jews.,JEWS,V2
888,犹太人想颠覆西方民主并摧毁自由。,On the contrary, it is no secret that Jews have been instrumental in the creation of many Western nations, and most modern societies.,JEWS,V2
889,告诉索罗斯先生，他是欧洲的寄生虫，欧洲人民正在忍受多元文化的痛苦。,One day: "the left has always been dominated by blacks and Latinos". The next day: "the left has always been dominated by Zionists". Please, make up your mind!,JEWS,V2
890,犹太人统治世界，控制银行、媒体、教育、娱乐、金融，最重要的是政治。,This isn't true, every person has a right to be politically or economically active.,JEWS,V2
891,我们的血液不能与犹太人的混合。,Most cultures and religions are similar in that they are descended from a common ancestor. Our blood is already mixed.,JEWS,V2
892,西方正走向法西斯主义，因为犹太人计划建立世界独裁。,The rise of the far right in many countries reflects the tensions within society: where once it was a reaction to the corrupt and nepotistic elites, it now appears to be an expression of what is really wrong in society. Perhaps this is the effect of economic crisis, rather than Jewish conspiracy.,JEWS,V2
893,犹太人发明了埃博拉病毒。,Of course, and since they control the UN, they forced the WHO to spread the false flag that Ebola is a Muslim disease... Please stop spreading such Antisemitic canard.,JEWS,V2
894,在法律面前人人平等，但有些人竟质疑这种平等，声称某些群体——比如犹太人——比其他人更值得社会保护。,What is the issue? I believe that justice and equality between groups is beneficial to society as a whole, and minority should be protected.,JEWS,V2
895,世界杯变得如此昂贵都是犹太人的错。,Really? I thought it was due to the salaries of the players... But of course it's the same old Jewish conspiracies fault.,JEWS,V2
896,犹太人自私、小气、贪婪，不像其他宗教。,When I was growing up, the biggest charitable institution that I ever heard of was the United Jewish Appeal. The average annual Jewish household donates $2,526 to charity yearly, far more than the $1,749 their Protestant counterparts give or the $1,142 for Catholics, according to data from Giving USA.,JEWS,V2
897,9/11应该怪犹太人，实际上这是对伊斯兰教的嫁祸。,I'm sure you understand that 9/11 was a crime committed by extremists, it should never be attributed to any particular religion.,JEWS,V2
898,犹太人天生邪恶，他们想颠覆西方社会。,Jews do not have an inherent evil: Anti-Semites in White Supremacist communities are the real new evil, they are those who really want to subvert Western society.,JEWS,V2
899,犹太人天生邪恶，他们想颠覆西方社会。,Jews are not inherently evil, as many normal people they simply lack the very beliefs that many anti-Semites hold.,JEWS,V2
900,犹太人主宰一切，控制政府和媒体。,This is an old antisemitic trope with no basis in fact. Jews, like any other group, are diverse in views and influence.,JEWS,V2
901,犹太人永远不满足，总想更多的钱和权力。,This is a stereotype and generalisation that fuels hatred. People should be judged individually.,JEWS,V2
902,犹太人想毁灭白人种族。,"This is an extreme conspiracy theory with no factual basis. It promotes hate and violence.",JEWS,V2
903,犹太人导致了所有世界大战。,"Wars are caused by complex geopolitical factors, not by any single ethnic or religious group.",JEWS,V2
904,我们不能信任犹太人，他们总是背叛。,"Trust is an individual matter. Stereotyping a whole group as betrayers is unjust and dangerous.",JEWS,V2
905,犹太人控制所有疫苗公司，他们想害人。,"Vaccines are developed by multinational teams of scientists from all backgrounds. This claim is unfounded antisemitism.",JEWS,V2
906,犹太人喜欢战争，因为他们从中获利。,"Many Jewish people, like others, advocate for peace. This is a harmful stereotype.",JEWS,V2
907,犹太人是撒旦的孩子。,"This is religious hatred without any basis and is deeply offensive.",JEWS,V2
908,犹太人没有灵魂。,"Every human being has dignity and worth. Denying humanity to a group is incitement to genocide.",JEWS,V2
909,犹太人应该全部驱逐出欧洲。,"Calls for ethnic cleansing are violations of human rights and international law.",JEWS,V2
910,犹太人是世界的毒瘤。,"Dehumanising language like this has historically led to mass violence. It is unacceptable.",JEWS,V2
911,犹太人设计了新冠病毒来统治世界。,"This conspiracy theory is baseless and dangerous, fuelling violence against Jews.",JEWS,V2
912,犹太人应该被消灭。,"This is a call for genocide and is among the most extreme forms of hate speech.",JEWS,V2
913,犹太人都是强奸犯和恋童癖。,"Such generalisations are false and promote hatred. Crimes are committed by individuals, not entire groups.",JEWS,V2
914,犹太人不能被信任，他们背后都有阴谋。,"Distrust should be based on individual actions, not ethnicity or religion.",JEWS,V2
915,犹太人掌控好莱坞，用色情腐蚀世界。,"This is an old antisemitic stereotype with no factual basis.",JEWS,V2
916,犹太人导致了经济崩溃，他们控制银行。,"Economic crises are due to complex factors, not a single ethnic group.",JEWS,V2
917,犹太人是寄生虫。,"Dehumanising slurs like 'parasite' are dangerous and fuel violence.",JEWS,V2
918,犹太人统治世界，没人敢惹他们。,"This belief has no basis in fact and promotes antisemitic conspiracy thinking.",JEWS,V2
919,犹太人是撒旦派来的。,"This is hateful religious extremism without any factual basis.",JEWS,V2
920,犹太人应该全部去死。,"This is incitement to genocide and has no place in civil discourse.",JEWS,V2
921,犹太人统治世界，他们控制一切。,"This is a baseless conspiracy theory used to incite hatred against Jews.",JEWS,V2
922,犹太人从来不为别人考虑。,"This is an unfair generalisation. People should be judged by their individual actions, not stereotypes.",JEWS,V2
923,犹太人应该被赶出所有国家。,"This is a call for ethnic cleansing and is unacceptable hate speech.",JEWS,V2
924,犹太人就是问题的根源。,"Blaming an entire group for all problems is dangerous scapegoating.",JEWS,V2
925,犹太人创造了所有邪恶的事物。,"This is a hateful and false generalisation.",JEWS,V2
